COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
943	942.9489-0.01082238i	995.4561-16.18505i
944	943.9572-0.01316846i	998.4351-13.17703i
945	944.9733-0.01294389i	1001.3094-10.071557i
946	945.9533-0.01878894i	1004.0303-6.8820429i
947	946.9465-0.02491535i	1006.6488-3.6076607i
948	947.9538-0.02578337i	1009.1644-0.24710121i
949	948.9776-0.02493536i	1011.579+3.1913021i
950	949.9737-0.0261175i	1013.8443+6.6987124i
951	950.9462-0.037088i	1015.9641+10.261839i
952	951.9395-0.03843268i	1017.9854+13.897111i
953	952.9565-0.03787474i	1019.9111+17.591934i
954	953.9544-0.04331195i	1021.6956+21.332579i
955	954.9776-0.0399257i	1023.3861+25.131339i
956	955.9844-0.03991423i	1024.9388+28.969716i
957	956.9771-0.04619673i	1026.3568+32.840064i
958	957.9561-0.05304133i	1027.6409+36.744077i
959	958.9662-0.05445068i	1028.8398+40.685733i
960	959.9644-0.05374778i	1029.9085+44.65573i
961	960.9536-0.05801708i	1030.8516+48.642442i
962	961.9765-0.05708617i	1031.7157+52.655163i
963	962.9917-0.05834929i	1032.4581+56.680107i
964	963.9989-0.05624147i	1033.0797+60.719475i
965	964.965-0.06510242i	1033.728+64.754912i
966	965.9635-0.06856746i	1035.8374+68.873992i
967	966.9902-0.06477772i	1037.8994+73.088639i
968	968.0062-0.06631118i	1039.8707+77.379502i
969	968.9708-0.07348979i	1041.7049+81.73944i
970	969.9688-0.07704594i	1043.4902+86.182163i
971	971-0.07263406i	1045.224+90.709537i
972	971.9856-0.07720008i	1046.8206+95.292482i
973	973.008-0.07712199i	1048.3658+99.950262i
974	973.9872-0.08126166i	1049.7723+104.66156i
975	975.0055-0.07986922i	1051.1265+109.44221i
976	975.9845-0.08570086i	1052.3434+114.26603i
977	977.0049-0.08491343i	1053.5074+119.15387i
978	977.9888-0.09018441i	1054.5347+124.0789i
979	979.0163-0.08761281i	1055.509+129.06277i
980	980.0099-0.0897898i	1056.3474+134.07802i
981	981.0105-0.09131361i	1057.0925+139.13226i
982	982.0192-0.09144196i	1057.7449+144.22291i
983	982.9987-0.09789124i	1058.265+149.33232i
984	984.0265-0.09289377i	1058.7335+154.48809i
985	985.0281-0.09637088i	1059.073+159.65349i
986	986.004-0.1036063i	1059.2833+164.82973i
987	987.0306-0.09694491i	1059.4437+170.0454i
988	988.035-0.0998066i	1059.48+175.25933i
989	989.0166-0.1037002i	1059.3907+180.47678i
990	990.0153-0.1068404i	1059.2188+185.70364i
991	991.0309-0.1045816i	1058.9637+190.94179i
992	992.0271-0.1042234i	1058.5885+196.17301i
993	993.0432-0.103958i	1058.136+201.40398i
994	994.0413-0.103597i	1057.5665+206.62399i
995	995.0239-0.1094459i	1056.8852+211.82357i
996	996.0273-0.1087317i	1056.1292+217.02128i
997	997.0404-0.1080218i	1056.4474+220.91537i
998	998.054-0.1064056i	1057.2695+224.21342i
999	999.0293-0.1112749i	1058.0229+227.50744i
1000	1000.0397-0.11013268i	1058.7824+230.82729i
