COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
835	507.1941-17.71514i	835.0188-0.003466029i
836	509.2322-17.68496i	835.9946-0.0001283683i
837	511.2842-17.64986i	837.0204+0.0005212032i
838	513.2983-17.60735i	838.0086+0.0006962869i
839	515.3023-17.55863i	839.0034+0.001330331i
840	517.2968-17.5074i	840.0045-0.002145142i
841	519.2832-17.44927i	841.0129-0.0009505349i
842	521.234-17.38748i	841.9829-0.0003254354i
843	523.2055-17.32392i	843.0056+0.001036639i
844	525.1422-17.25869i	843.9896+0.001697295i
845	527.0728-17.19339i	844.9809+0.002203775i
846	528.998-17.12931i	845.9797+0.002409988i
847	531.2206-17.07113i	847.0101+0.001065097i
848	533.5976-17.0232i	848.0149-0.003507998i
849	535.937-16.98278i	848.9876-0.0002405056i
850	538.2965-16.96627i	850.0229-0.003451755i
851	540.5833-16.96844i	850.9777+0.0007477848i
852	542.8836-17.00358i	851.997+0.002222837i
853	545.1297-17.07459i	852.9833+0.0007678776i
854	547.3463-17.18254i	853.9866+0.0005451781i
855	549.5268-17.32922i	855.0078+0.0009757771i
856	551.6318-17.51387i	855.9965+0.002268751i
857	553.6872-17.74106i	857.003-0.001894935i
858	555.6554-17.9993i	857.9778+0.004233148i
859	557.596-18.30539i	859.0232-0.002812945i
860	559.403-18.64114i	859.9846+0.00083552i
861	561.171-19.01966i	861.0195-4.386708e-05i
862	562.8224-19.43756i	862.022-0.00321864i
863	564.3475-19.88741i	862.9928+0.001646482i
864	565.7686-20.37702i	863.9852+0.001134399i
865	567.0731-20.89956i	865.0009-0.0004577114i
866	568.2103-21.44211i	865.9852+0.004040562i
867	569.1998-22.00479i	866.9929+1.60247e-05i
868	570.0278-22.56617i	868.0267-0.002689762i
869	570.6418-23.1072i	869.0286-0.007590636i
870	571.0323-23.5921i	870.0006+0.001918319i
871	571.2283-24.01108i	870.9978-0.00195777i
872	571.233-24.32138i	872.0242-0.003474265i
873	571.0147-24.48947i	873.0192-0.005512044i
874	570.5918-24.4757i	873.9841+0.003035475i
875	570.0274-24.26553i	874.9781+0.003918294i
876	569.1565-23.8167i	876.0241-0.005539094i
877	567.9884-23.0324i	876.9785+0.001118082i
878	566.7596-21.91964i	877.9853+0.003031826i
879	565.4882-20.48696i	878.9819+0.002940085i
880	564.2642-18.77116i	880.0348-0.01018309i
881	563.0386-16.78855i	881.0162-0.005715602i
882	561.8674-14.59367i	881.9904-0.0009638847i
883	560.7942-12.23526i	883.0267-0.009521224i
884	559.7225-9.722211i	883.9919+0.002389773i
885	558.7174-7.102601i	885.0225-0.00309525i
886	557.6667-4.36947i	885.9793+0.002939128i
887	556.635-1.539188i	887.0075-0.0003506148i
888	555.5518+1.397805i	888.0346-0.00879341i
889	554.3505+4.473057i	888.9895+0.006339997i
