COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
441	2.4951+0.15651i	508.5939+0.7309118i
440	4.0594-0.831i	507.6212+0.7385522i
439	1.2088+1.3002i	506.9834+0.7399837i
438	3.3757+0.79337i	506.342+0.7429198i
437	3.2593-0.74389i	505.6967+0.7473679i
436	1.2728+0.040535i	505.0474+0.7499821i
435	1.5248-0.076257i	504.394+0.7507903i
434	3.7121+1.5158i	503.7364+0.753159i
433	2.8028+0.80621i	503.0746+0.7570941i
432	3.3401-0.28164i	502.4084+0.7592768i
431	1.5703-1.2154i	501.7377+0.7630513i
430	2.7343-0.62918i	501.0624+0.7684226i
429	3.0486+0.6421i	500.3823+0.7687895i
428	0.024659+0.0060713i	499.6975+0.7740866i
427	0.18708-1.2852i	499.0078+0.7777195i
426	0.3684+1.4881i	498.641+0.7758528i
425	0.89657+0.40014i	497.9721+0.78156i
424	0.80144-0.13195i	497.3245+0.7836508i
423	1.0182-1.1233i	496.6711+0.787253i
422	0.10702-0.37961i	496.012+0.7910692i
421	0.077449-0.95421i	495.3469+0.7947858i
420	0.48823+0.85307i	494.6758+0.7984157i
419	1.0208+0.7178i	494.3211+0.7986494i
418	0.25262-0.59806i	493.637+0.8024954i
417	0.54665+0.16072i	492.9465+0.8066113i
416	0.61561-0.64467i	492.5698+0.806819i
415	1.0227+0.18773i	491.8658+0.8108969i
414	0.028823+0.0091963i	491.4737+0.811477i
413	1.0841+0.61431i	490.7557+0.815562i
412	0.89662+0.28526i	490.3478+0.8162389i
411	1.0761-0.40663i	489.6156+0.8203748i
410	0.3952-0.088511i	489.1916+0.8211917i
409	1.3084-0.091285i	488.759+0.8221122i
408	0.84528+0.70479i	488.0045+0.8261045i
407	0.47775+0.45959i	487.5553+0.8272267i
406	0.21184+0.94157i	487.0972+0.8281703i
405	0.44204+0.93584i	486.6302+0.8289473i
404	0.78519-0.75994i	486.1542+0.829879i
403	1.0945+0.10004i	485.6691+0.830974i
402	0.40161+1.3998i	485.1749+0.8319331i
401	1.2649+1.022i	484.6715+0.8330738i
400	1.5394-0.043545i	484.1588+0.8340981i
399	0.98159-0.35705i	483.6367+0.8350164i
398	1.2734+0.60897i	483.1052+0.8361428i
397	0.31812+0.861i	482.8674+0.834012i
396	0.96265-0.4929i	482.2869+0.845098i
395	1.5715+0.96212i	481.9179+0.862599i
394	0.68425-0.63459i	481.537+0.8805093i
393	0.57008+1.1444i	481.1439+0.8991242i
392	0.49359-1.0066i	480.7389+0.9181384i
391	1.569+0.26831i	480.3217+0.9378456i
390	1.215+0.30543i	479.8923+0.9579427i
389	0.48767-0.74146i	479.4508+0.9787217i
388	0.39778-1.2005i	478.9971+1.000176i
387	0.88102+0.21705i	478.5312+1.0223i
386	1.2978+0.51251i	478.3457+1.041979i
385	1.1842-0.77886i	477.8543+1.065106i
384	0.8191-0.34641i	477.6414+1.086019i
383	0.74408+0.74187i	477.1244+1.110709i
382	1.0841+0.27995i	476.884+1.132833i
381	1.2651+0.14146i	476.6292+1.155828i
380	1.1171+0.27162i	476.0732+1.182653i
379	0.42593-0.92905i	475.7908+1.207105i
378	0.20022-0.66157i	475.494+1.23212i
377	0.20175-0.49836i	475.1828+1.257977i
376	1.0438+0.52091i	475.1399+1.281035i
375	1.2875-0.36367i	474.7989+1.308525i
