COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
806	858.6252+7.294267i	1560.3823+68.326349i
807	858.9462+7.043376i	1554.9174+67.605724i
808	859.3011+6.796771i	1549.6159+66.895696i
809	859.6926+6.553897i	1544.4804+66.196005i
810	860.1237+6.314167i	1539.5133+65.50638i
811	860.5754+6.076379i	1534.6786+64.824431i
812	861.05+5.83993i	1529.9784+64.149924i
813	861.5503+5.606384i	1525.415+63.486496i
814	862.1005+5.368909i	1521.0291+62.824276i
815	862.6351+5.132758i	1516.6083+62.186971i
816	863.1318+4.87466i	1511.5558+61.632918i
817	863.6615+4.612865i	1506.6716+61.079076i
818	864.227+4.345749i	1501.9587+60.524819i
819	864.8073+4.068879i	1497.3796+59.963603i
820	865.4283+3.783098i	1492.9776+59.400664i
821	866.0448+3.49061i	1488.6748+58.839775i
822	866.7049+3.180636i	1484.5541+58.267799i
823	867.3623+2.860225i	1480.5373+57.696753i
824	868.0409+2.525456i	1476.6677+57.12378i
825	868.7403+2.172249i	1472.9476+56.544092i
826	869.4345+1.801733i	1469.3383+55.959503i
827	870.1211+1.413492i	1465.8417+55.369438i
828	870.7969+1.010655i	1462.4604+54.777509i
829	871.4829+0.5901511i	1459.2388+54.176159i
830	872.1246+0.1638237i	1456.0947+53.574449i
831	872.7426-0.2669804i	1453.0723+52.964785i
832	873.3075-0.6900911i	1450.131+52.349433i
833	873.8698-1.099268i	1447.3591+51.721757i
834	874.3536-1.468284i	1444.6291+51.094517i
835	874.817-1.789772i	1442.0296+50.456629i
836	875.272-2.048077i	1439.5631+49.80725i
837	875.6824-2.222969i	1437.1433+49.152254i
838	876.1233-2.309007i	1434.8611+48.488773i
839	876.5653-2.298331i	1432.6287+47.818536i
840	877.0873-2.200555i	1430.538+47.133804i
841	877.6594-2.014771i	1428.5008+46.445558i
842	878.3562-1.767242i	1426.6094+45.736555i
843	879.1407-1.463043i	1424.7751+45.022652i
844	880.0251-1.122114i	1422.9993+44.303351i
845	881.0447-0.7747284i	1421.3291+43.564683i
846	882.2047-0.4371773i	1419.7675+42.815012i
847	883.5546-0.07840803i	1417.5627+41.91398i
848	885.1252+0.2122352i	1415.0024+40.906244i
849	886.8968+0.3326091i	1412.6263+39.85907i
850	888.831+0.2489953i	1410.44+38.774342i
851	890.8203-0.05672295i	1408.3504+37.654114i
852	892.8464-0.5864485i	1406.4106+36.500791i
853	894.8345-1.329043i	1404.5745+35.312001i
854	896.8145-2.270681i	1402.946+34.074165i
855	898.7034-3.378475i	1401.4293+32.794932i
856	900.491-4.627368i	1400.0277+31.471432i
857	902.2089-5.997873i	1398.7968+30.099621i
858	903.827-7.474621i	1397.6888+28.676879i
859	905.3492-9.049019i	1396.7073+27.199701i
860	906.779-10.71404i	1395.8566+25.66967i
861	908.116-12.473i	1395.1398+24.077578i
862	909.3576-14.3243i	1394.5615+22.42459i
863	910.4962-16.27013i	1394.1257+20.706317i
864	911.4839-18.30899i	1393.7804+18.920406i
865	912.3402-20.44478i	1393.5839+17.05437i
