COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
928	862.8025+61.932i	928.343-0.4978156i
929	868.7772+56.03385i	929.3075-0.455492i
930	874.3597+50.40328i	930.2895-0.4118464i
931	879.5741+45.04834i	931.2694-0.3659738i
932	884.4504+39.95598i	932.2373-0.3364802i
933	889.0551+35.1563i	933.2278-0.2954472i
934	893.4109+30.63674i	934.2302-0.2554075i
935	897.534+26.39465i	935.2315-0.2167533i
936	900.0167+22.90048i	936.2044-0.1976887i
937	899.5561+20.54103i	937.2507-0.1758705i
938	899.1471+18.14014i	938.2439-0.1715714i
939	898.8351+15.72012i	939.2357-0.1652864i
940	898.665+13.29797i	940.2768-0.1421303i
941	898.5393+10.84796i	941.2686-0.1293322i
942	898.5523+8.393272i	942.3134-0.1057594i
943	898.6071+5.91288i	943.3129-0.09391719i
944	898.748+3.423222i	944.317-0.07856873i
945	898.9749+0.9205855i	945.3286-0.0648472i
946	899.2829-1.585484i	946.3456-0.0437871i
947	899.6718-4.098869i	947.3706-0.02042329i
948	900.0971-6.634035i	948.3597-0.01116443i
949	900.5994-9.171055i	949.3581+0.004336226i
950	901.1786-11.71383i	950.3684+0.0213753i
951	901.8302-14.25362i	951.388+0.04860395i
952	902.5143-16.81316i	952.3775+0.06080885i
953	903.2701-19.37326i	953.3803+0.07845796i
954	904.0961-21.93373i	954.3969+0.1014388i
955	904.9909-24.49445i	955.4278+0.1296673i
956	905.912-27.06547i	956.4302+0.1510094i
957	906.8619-29.65439i	957.409+0.1570813i
958	907.9144-32.22106i	958.4426+0.1927066i
959	908.9938-34.80529i	959.4541+0.2130867i
960	910.0958-37.39507i	960.4402+0.2304097i
961	911.2611-39.98427i	961.4449+0.2527907i
962	912.4885-42.57286i	962.4686+0.2802907i
963	913.7366-45.16676i	963.4692+0.3046171i
964	915.008-47.77332i	964.4513+0.317991i
965	916.2122-50.38127i	965.4429+0.3355066i
966	916.5166-53.01298i	966.4852+0.3666585i
967	916.7961-55.69105i	967.4757+0.3794562i
968	917.1239-58.38846i	968.4905+0.4057608i
969	917.4649-61.1216i	969.494+0.4250156i
970	917.8493-63.8624i	970.5166+0.4679568i
971	918.249-66.64515i	971.5317+0.49558i
972	918.6694-69.48319i	972.5468+0.4933232i
973	919.0841-72.30597i	973.5288+0.5324058i
974	919.5542-75.16992i	974.5472+0.5577407i
975	920.0445-78.08737i	975.5668+0.5527606i
976	920.5629-80.97618i	976.5888+0.6040088i
977	921.1012-83.91773i	977.6127+0.6244253i
978	921.6462-86.87762i	978.6218+0.6482969i
979	922.1981-89.85574i	979.6169+0.6750718i
980	922.7899-92.83885i	980.6316+0.7215983i
981	923.4012-95.87281i	981.65+0.7370738i
982	924.0191-98.92422i	982.6553+0.7546856i
983	924.6758-101.98i	983.6804+0.791501i
984	925.3388-105.0531i	984.6928+0.8296966i
985	926.0079-108.1434i	985.6929+0.8688911i
986	926.6962-111.2826i	986.6989+0.8770943i
987	927.4223-114.4256i	987.7251+0.9038027i
988	928.1543-117.5853i	988.7399+0.9311226i
989	928.8924-120.7615i	989.7438+0.9587594i
990	929.6364-123.9541i	990.7373+0.9864418i
991	930.4173-127.1505i	991.7511+1.031646i
992	931.2166-130.394i	992.7725+1.046408i
993	932.0091-133.623i	993.7665+1.090848i
994	932.8502-136.886i	994.7985+1.122699i
995	933.6669-140.1774i	995.7918+1.13629i
996	934.5194-143.4723i	996.8056+1.166984i
997	935.0584-145.7741i	997.8266+1.225385i
998	935.4299-147.6535i	998.8404+1.249839i
999	935.7829-149.5803i	999.841+1.229053i
1000	936.1519-151.4705i	1000.8499+1.2560591i
