COMSOL CHECK  |  FORMAT: freq_input 	 freq_out1 	 freq_out2 
925	0.003351-0.0060468i	0.15417+0.036871i
926	0.0067181-8.0677e-06i	0.13846-0.11818i
927	0.0034265-0.015017i	0.070479+0.061189i
928	0.020901-0.0062122i	0.086817-0.018989i
929	0.011907-0.02123i	0.076641+0.054148i
930	0.013625+0.0066718i	0.13195-0.13839i
931	0.023446-0.060328i	0.032514+0.044972i
932	0.017804+0.0076467i	0.17916-0.12686i
933	0.023812-0.027768i	0.099582+0.10014i
934	0.032891+0.0067471i	0.19344-0.031736i
935	0.010725+0.0083574i	0.42589-0.23774i
936	0.030245+0.004664i	0.26155-0.003889i
937	0.024953-0.011154i	0.32901+0.15406i
938	0.015539-0.011883i	0.44668+0.27403i
939	0.010796-0.02227i	0.26759+0.41497i
940	0.019074+0.013066i	0.35191-0.38584i
941	0.017865-0.019769i	0.45875+0.2432i
942	0.014769-0.018045i	0.60203+0.33565i
943	0.00054005-0.015316i	0.58443+0.92318i
944	0.010617-0.015173i	0.87052+0.3514i
945	0.0030707+0.0084556i	0.6016+2.0721i
946	0.01087-0.0014358i	1.523-1.0333i
947	0.0065035+0.01016i	0.39184+1.8843i
948	0.0038908-0.012528i	1.7301+0.72634i
949	0.0085082-0.006604i	2.3242-0.75371i
950	0.0016726+0.00081327i	5.3929-2.2748i
951	0.0028334-3.1926e-06i	4.0581-2.3845i
952	0.0020111+0.001085i	4.634-3.3145i
953	0.0017082+0.0011937i	3.86+0.71704i
954	0.0019814+0.0021882i	4.7925+1.7344i
955	0.0031169-0.0027557i	3.1272-3.1922i
956	0.002776-0.0013471i	5.6805-0.59644i
957	0.0032369-0.0014461i	5.443-0.38313i
958	0.025326-0.013452i	0.49157-1.549i
959	0.0028215+0.00055549i	5.9894+0.3262i
960	0.0032972-0.0009766i	7.4391-1.7638i
961	0.0018009+0.0036715i	10.0173-0.00691312i
962	0.0034201-0.00059469i	4.7838-0.48148i
963	0.0030331+0.00089483i	6.5613+0.37057i
964	0.0030154-0.001708i	4.5939-0.17097i
965	0.0011896+0.00040866i	9.7123-0.28574i
966	0.0028118-0.0011714i	7.7852-0.12598i
967	0.004858-0.00037937i	8.5797+0.22742i
968	0.0028022+0.0028923i	9.3346+0.080452i
969	0.0030635+0.0015247i	8.1336+0.2244i
970	0.0032414+0.0016073i	8.2113-0.14577i
971	0.0031242+0.0022602i	11.5718+0.225312i
972	0.00263-0.00028702i	3.4843+0.00085814i
973	0.0026551-0.00059945i	3.3095-0.016296i
974	0.0046236-0.0028063i	0.34104-0.52581i
975	0.0029038-9.7558e-05i	0.51542-0.55837i
976	0.0036038+0.002745i	0.0047279+0.00057277i
977	0.0031367+0.0022494i	0.0040583-0.002892i
978	0.0053037+0.0044105i	1.6805+0.26273i
979	0.0053223+0.00054924i	0.54001+0.57119i
980	0.004494-0.0012673i	0.006076-0.0022309i
981	0.0069219-0.0035923i	1.401+0.19535i
982	0.0083149+0.0068603i	0.43345+0.14152i
983	0.0061399+0.0069433i	0.0086355-0.0025337i
984	0.0075676-0.0021041i	0.0081908+0.00088917i
985	0.0039954+0.00085749i	0.0074358+0.0047443i
986	0.0082525+0.0046889i	0.0098028-0.0031085i
987	0.0075131-0.0049084i	0.0078962-0.0020126i
988	0.011109+0.0009489i	2.8197-0.067966i
989	0.0045852+0.0058481i	0.010027+0.0032233i
990	0.003583-0.010529i	0.0061512+0.0079939i
991	0.0097146-0.0041248i	0.011188+0.002411i
992	0.018966+0.0035566i	1.1357-1.3937i
993	0.0063562+0.0061233i	0.0084504-0.00056168i
994	0.0060888-0.0036284i	0.0092311+0.004121i
995	0.0070012-0.0072717i	0.009651-0.0014968i
996	0.0070152+0.0059381i	0.0079202+0.00344i
997	0.0057569+0.0057775i	0.0072955-5.7789e-05i
998	0.0074659+0.0098892i	0.0077933+0.00072345i
999	0.030275-0.0065652i	2.1629-0.76141i
1000	0.004005-0.0036746i	0.0043554+0.012238i
